,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,movieId,tmdbId,link,ml_title,ml_genres,ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,Rok,OcenaImdb,genre_eng,similarity,diff,averageRating_int
tt0097626,movie,Johnny Handsome,Johnny Handsome,0,1989,\N,94,"Crime,Drama,Thriller",6.2,8395,4611,505,https://www.imdb.com/title/tt0097626/,0097626,505,6613,Przystojniak,Johnny Handsome,1989,0,7,USA,"Dramat, Kryminał, Thriller",2019-2-22,2019,3.5,"drama, crime, thriller",0,0.7999999999999998,6
tt0098282,movie,"See No Evil, Hear No Evil","See No Evil, Hear No Evil",0,1989,\N,103,"Comedy,Crime",6.9,45133,4662,11185,https://www.imdb.com/title/tt0098282/,0098282,11185,8086,"Nic nie widziałem, nic nie słyszałem","See No Evil, Hear No Evil",1989,0,6,USA,Komedia kryminalna,2013-12-15,2013,3.0,komedia kryminalna,0,-0.9000000000000004,7
tt0099088,movie,Back to the Future Part III,Back to the Future Part III,0,1990,\N,118,"Adventure,Comedy,Sci-Fi",7.4,372992,2012,196,https://www.imdb.com/title/tt0099088/,0099088,196,8825,Powrót do przyszłości III,Back to the Future Part III,1990,0,6,USA,"Komedia, Przygodowy, Sci-Fi",2010-6-1,2010,3.0,"comedy, przygodowy, sci-fi",0,-1.4000000000000004,7
tt0099487,movie,Edward Scissorhands,Edward Scissorhands,0,1990,\N,105,"Drama,Fantasy,Romance",7.9,424305,2291,162,https://www.imdb.com/title/tt0099487/,0099487,162,5355,Edward Nożycoręki,Edward Scissorhands,1990,1,9,USA,"Dramat, Fantasy",2010-6-1,2010,4.5,"drama, fantasy",0,1.0999999999999996,8
tt0099685,movie,Goodfellas,Goodfellas,0,1990,\N,146,"Biography,Crime,Drama",8.7,942289,1213,769,https://www.imdb.com/title/tt0099685/,0099685,769,1033,Chłopcy z ferajny,Goodfellas,1990,0,8,USA,"Dramat, Gangsterski",2019-10-5,2019,4.0,"drama, gangsterski",0,-0.6999999999999993,9
tt0099763,movie,Henry: Portrait of a Serial Killer,Henry: Portrait of a Serial Killer,0,1986,\N,83,"Biography,Crime,Drama",7.0,29486,2159,10692,https://www.imdb.com/title/tt0099763/,0099763,10692,34942,Henry - Portret seryjnego mordercy,Henry: Portrait of a Serial Killer,1986,0,8,USA,"Kryminał, Thriller",2018-12-1,2018,4.0,"crime, thriller",0,1.0,7
tt0099785,movie,Home Alone,Home Alone,0,1990,\N,103,"Comedy,Family",7.6,427304,586,771,https://www.imdb.com/title/tt0099785/,0099785,771,6721,Kevin sam w domu,Home Alone,1990,0,5,USA,"Familijny, Komedia",2010-6-1,2010,2.5,"familijny, comedy",0,-2.5999999999999996,8
tt0099810,movie,The Hunt for Red October,The Hunt for Red October,0,1990,\N,135,"Action,Adventure,Thriller",7.6,168160,1610,1669,https://www.imdb.com/title/tt0099810/,0099810,1669,8774,Polowanie na Czerwony Październik,The Hunt for Red October,1990,0,5,USA,Sensacyjny,2010-6-1,2010,2.5,sensacyjny,0,-2.5999999999999996,8
tt0099871,movie,Jacob's Ladder,Jacob's Ladder,0,1990,\N,113,"Drama,Horror,Mystery",7.5,93220,3476,2291,https://www.imdb.com/title/tt0099871/,0099871,2291,5188,Drabina Jakubowa,Jacob's Ladder,1990,0,4,USA,"Thriller, Psychologiczny",2010-6-9,2010,2.0,"thriller, psychologiczny",0,-3.5,8
tt0100519,movie,Rosencrantz & Guildenstern Are Dead,Rosencrantz & Guildenstern Are Dead,0,1990,\N,117,"Comedy,Drama",7.5,19928,1243,18971,https://www.imdb.com/title/tt0100519/,0100519,18971,9239,Rosencrantz i Guildenstern nie żyją,Rosencrantz & Guildenstern Are Dead,1990,0,8,"USA, Wielka Brytania","Dramat, Komedia",2018-10-9,2018,4.0,"drama, comedy",0,0.5,8
tt0100935,movie,Wild at Heart,Wild at Heart,0,1990,\N,125,"Comedy,Crime,Drama",7.2,76875,7044,483,https://www.imdb.com/title/tt0100935/,0100935,483,1084,Dzikość serca,Wild at Heart,1990,0,8,USA,"Kryminał, Romans",2012-7-10,2012,4.0,"crime, romance",0,0.7999999999999998,7
tt0102343,movie,Love Potion No. 9,Love Potion No. 9,0,1992,\N,92,"Comedy,Fantasy,Romance",5.7,12480,4317,26255,https://www.imdb.com/title/tt0102343/,0102343,26255,5394,Eliksir miłości,Love Potion No. 9,1992,0,7,USA,"Fantasy, Komedia rom.",2016-11-17,2016,3.5,"fantasy, komedia rom.",0,1.2999999999999998,6
tt0102511,movie,Naked Lunch,Naked Lunch,0,1991,\N,115,Drama,7.1,43996,7123,2742,https://www.imdb.com/title/tt0102511/,0102511,2742,8011,Nagi lunch,Naked Lunch,1991,0,9,"Japonia, Kanada, Wielka Brytania","Thriller, Sci-Fi, Psychologiczny",2016-11-20,2016,4.5,"thriller, sci-fi, psychologiczny",0,1.9000000000000004,7
tt0102800,movie,Robot Jox,Robot Jox,0,1989,\N,85,"Action,Sci-Fi,Thriller",5.4,5373,7986,15618,https://www.imdb.com/title/tt0102800/,0102800,15618,107563,Robot Jox 1: Bezlitośni mordercy,Robot Jox,1989,0,7,USA,"Akcja, Sci-Fi",2015-5-18,2015,3.5,"action, sci-fi",0,1.5999999999999996,5
tt0102926,movie,The Silence of the Lambs,The Silence of the Lambs,0,1991,\N,118,"Crime,Drama,Thriller",8.6,1176398,593,274,https://www.imdb.com/title/tt0102926/,0102926,274,1047,Milczenie owiec,The Silence of the Lambs,1991,0,8,USA,Thriller,2010-6-1,2010,4.0,thriller,0,-0.5999999999999996,9
tt0103064,movie,Terminator 2: Judgment Day,Terminator 2: Judgment Day,0,1991,\N,137,"Action,Sci-Fi",8.5,939548,589,280,https://www.imdb.com/title/tt0103064/,0103064,280,992,Terminator 2: Dzień sądu,Terminator 2: Judgment Day,1991,0,6,"Francja, USA","Akcja, Sci-Fi",2010-6-1,2010,3.0,"action, sci-fi",0,-2.5,8
tt0103772,movie,Basic Instinct,Basic Instinct,0,1992,\N,127,"Drama,Mystery,Thriller",7.0,160846,1092,402,https://www.imdb.com/title/tt0103772/,0103772,402,1063,Nagi instynkt,Basic Instinct,1992,0,6,"Francja, USA",Thriller,2014-10-4,2014,3.0,thriller,0,-1.0,7
tt0105236,movie,Reservoir Dogs,Reservoir Dogs,0,1992,\N,99,"Crime,Drama,Thriller",8.3,858289,1089,500,https://www.imdb.com/title/tt0105236/,0105236,500,11843,Wściekłe psy,Reservoir Dogs,1992,0,6,USA,"Thriller, Gangsterski",2010-6-1,2010,3.0,"thriller, gangsterski",0,-2.3000000000000007,8
tt0105812,movie,White Men Can't Jump,White Men Can't Jump,0,1992,\N,115,"Comedy,Drama,Sport",6.8,70824,3263,10158,https://www.imdb.com/title/tt0105812/,0105812,10158,4160,Biali nie potrafią skakać,White Men Can't Jump,1992,0,6,USA,"Komedia, Sportowy",2017-4-2,2017,3.0,"comedy, sportowy",0,-0.7999999999999998,7
tt0106308,movie,Army of Darkness,Army of Darkness,0,1992,\N,81,"Comedy,Horror",7.5,155148,1215,766,https://www.imdb.com/title/tt0106308/,0106308,766,3933,Armia ciemności,Army of Darkness,1992,0,6,USA,"Horror, Komedia",2014-8-1,2014,3.0,"horror, comedy",0,-1.5,8
tt0106364,movie,Batman: Mask of the Phantasm,Batman: Mask of the Phantasm,0,1993,\N,76,"Action,Adventure,Animation",7.8,39828,3213,14919,https://www.imdb.com/title/tt0106364/,0106364,14919,123413,Batman: Maska Batmana,Batman: Mask of the Phantasm,1993,0,6,USA,"Animacja, Familijny, Fantasy, Akcja",2018-2-10,2018,3.0,"animacja, familijny, fantasy, action",0,-1.7999999999999998,8
tt0106856,movie,Falling Down,Falling Down,0,1993,\N,113,"Crime,Drama,Thriller",7.6,159689,3020,37094,https://www.imdb.com/title/tt0106856/,0106856,37094,11398,Upadek,Falling Down,1993,1,9,"Francja, USA, Wielka Brytania",Thriller,2010-6-9,2010,4.5,thriller,0,1.4000000000000004,8
tt0107290,movie,Jurassic Park,Jurassic Park,0,1993,\N,127,"Action,Adventure,Sci-Fi",8.1,806332,480,329,https://www.imdb.com/title/tt0107290/,0107290,329,1212,Park Jurajski,Jurassic Park,1993,0,8,USA,"Przygodowy, Sci-Fi",2010-6-1,2010,4.0,"przygodowy, sci-fi",0,-0.09999999999999964,8
tt0107653,movie,Naked,Naked,0,1993,\N,132,"Comedy,Drama",7.8,31344,501,21450,https://www.imdb.com/title/tt0107653/,0107653,21450,7992,Nadzy,Naked,1993,0,8,Wielka Brytania,Dramat,2014-9-24,2014,4.0,drama,0,0.20000000000000018,8
tt0107688,movie,The Nightmare Before Christmas,The Nightmare Before Christmas,0,1993,\N,76,"Animation,Family,Fantasy",8.0,276365,551,9479,https://www.imdb.com/title/tt0107688/,0107688,9479,7705,Miasteczko Halloween,The Nightmare Before Christmas,1993,0,9,USA,"Animacja, Fantasy, Musical",2015-10-3,2015,4.5,"animacja, fantasy, musical",0,1.0,8
tt0107818,movie,Philadelphia,Philadelphia,0,1993,\N,125,Drama,7.7,211184,508,9800,https://www.imdb.com/title/tt0107818/,0107818,9800,1222,Filadelfia,Philadelphia,1993,1,9,USA,Dramat,2010-6-1,2010,4.5,drama,0,1.2999999999999998,8
tt0108052,movie,Schindler's List,Schindler's List,0,1993,\N,195,"Biography,Drama,History",8.9,1133035,527,424,https://www.imdb.com/title/tt0108052/,0108052,424,1211,Lista Schindlera,Schindler's List,1993,0,8,USA,"Dramat, Wojenny",2014-9-16,2014,4.0,"drama, war",0,-0.9000000000000004,9
tt0108550,movie,What's Eating Gilbert Grape,What's Eating Gilbert Grape,0,1993,\N,118,Drama,7.8,202243,337,1587,https://www.imdb.com/title/tt0108550/,0108550,1587,1236,Co gryzie Gilberta Grape'a,What's Eating Gilbert Grape,1993,1,9,USA,Dramat,2010-6-1,2010,4.5,drama,0,1.2000000000000002,8
tt0109040,movie,Ace Ventura: Pet Detective,Ace Ventura: Pet Detective,0,1994,\N,86,Comedy,6.9,261617,344,3049,https://www.imdb.com/title/tt0109040/,0109040,3049,3690,Ace Ventura: Psi detektyw,Ace Ventura: Pet Detective,1994,0,7,USA,Komedia,2010-6-1,2010,3.5,comedy,0,0.09999999999999964,7
tt0109506,movie,The Crow,The Crow,0,1994,\N,102,"Action,Drama,Fantasy",7.6,158751,353,9495,https://www.imdb.com/title/tt0109506/,0109506,9495,1501,Kruk,The Crow,1994,0,8,USA,"Fantasy, Thriller",2016-1-25,2016,4.0,"fantasy, thriller",0,0.40000000000000036,8
tt0109592,movie,Cemetery Man,Dellamorte Dellamore,0,1994,\N,105,"Comedy,Horror",7.2,18910,735,21588,https://www.imdb.com/title/tt0109592/,0109592,21588,34739,O miłości i śmierci,Dellamorte Dellamore,1994,0,8,"Francja, Niemcy, Włochy","Horror, Komedia",2014-5-24,2014,4.0,"horror, comedy",0,0.7999999999999998,7
tt0110148,movie,Interview with the Vampire: The Vampire Chronicles,Interview with the Vampire: The Vampire Chronicles,0,1994,\N,123,"Drama,Horror",7.6,280468,253,628,https://www.imdb.com/title/tt0110148/,0110148,628,1002,Wywiad z wampirem,Interview with the Vampire: The Vampire Chronicles,1994,1,9,USA,"Dramat, Horror",2010-6-1,2010,4.5,"drama, horror",0,1.4000000000000004,8
tt0110357,movie,The Lion King,The Lion King,0,1994,\N,88,"Adventure,Animation,Drama",8.5,876858,364,8587,https://www.imdb.com/title/tt0110357/,0110357,8587,6878,Król Lew,The Lion King,1994,1,10,USA,"Animacja, Familijny",2010-6-1,2010,5.0,"animacja, familijny",0,1.5,8
tt0110413,movie,Léon: The Professional,Léon,0,1994,\N,110,"Action,Crime,Drama",8.5,960950,293,101,https://www.imdb.com/title/tt0110413/,0110413,101,671,Leon zawodowiec,Léon,1994,0,8,Francja,"Dramat, Kryminał",2011-7-5,2011,4.0,"drama, crime",0,-0.5,8
tt0110475,movie,The Mask,The Mask,0,1994,\N,101,"Comedy,Crime,Fantasy",6.9,322984,367,854,https://www.imdb.com/title/tt0110475/,0110475,854,7585,Maska,The Mask,1994,0,8,USA,"Fantasy, Komedia",2010-6-1,2010,4.0,"fantasy, comedy",0,1.0999999999999996,7
tt0110632,movie,Natural Born Killers,Natural Born Killers,0,1994,\N,118,"Crime,Drama",7.3,205032,288,241,https://www.imdb.com/title/tt0110632/,0110632,241,1049,Urodzeni mordercy,Natural Born Killers,1994,0,7,USA,"Dramat, Thriller, Romans",2010-6-1,2010,3.5,"drama, thriller, romance",0,-0.2999999999999998,7
tt0111001,movie,The Road to Wellville,The Road to Wellville,0,1994,\N,118,"Comedy,Drama",5.9,10914,518,10467,https://www.imdb.com/title/tt0111001/,0111001,10467,5203,Droga do Wellville,The Road to Wellville,1994,0,7,"USA, Wielka Brytania","Dramat, Komedia",2019-10-29,2019,3.5,"drama, comedy",0,1.0999999999999996,6
tt0111149,movie,Shallow Grave,Shallow Grave,0,1994,\N,89,"Crime,Thriller",7.3,53974,319,9905,https://www.imdb.com/title/tt0111149/,0111149,9905,9009,Płytki grób,Shallow Grave,1994,0,7,Wielka Brytania,Czarna komedia,2018-1-20,2018,3.5,czarna komedia,0,-0.2999999999999998,7
tt0111161,movie,The Shawshank Redemption,The Shawshank Redemption,0,1994,\N,142,Drama,9.3,2170642,318,278,https://www.imdb.com/title/tt0111161/,0111161,278,1048,Skazani na Shawshank,The Shawshank Redemption,1994,0,6,USA,Dramat,2010-6-1,2010,3.0,drama,0,-3.3000000000000007,9
tt0112573,movie,Braveheart,Braveheart,0,1995,\N,178,"Biography,Drama,History",8.3,912443,110,197,https://www.imdb.com/title/tt0112573/,0112573,197,1052,Braveheart - Waleczne Serce,Braveheart,1995,0,4,USA,Dramat historyczny,2010-6-1,2010,2.0,dramat historyczny,0,-4.300000000000001,8
tt0112792,movie,Dangerous Minds,Dangerous Minds,0,1995,\N,99,"Biography,Drama",6.5,45742,31,9909,https://www.imdb.com/title/tt0112792/,0112792,9909,7961,Młodzi gniewni,Dangerous Minds,1995,1,8,USA,"Biograficzny, Dramat",2010-6-1,2010,4.0,"biographic, drama",0,1.5,6
tt0112864,movie,Die Hard with a Vengeance,Die Hard: With a Vengeance,0,1995,\N,128,"Action,Adventure,Thriller",7.6,347599,165,1572,https://www.imdb.com/title/tt0112864/,0112864,1572,1272,Szklana pułapka 3,Die Hard: With a Vengeance,1995,0,5,USA,Sensacyjny,2010-6-2,2010,2.5,sensacyjny,0,-2.5999999999999996,8
tt0113409,movie,In the Mouth of Madness,In the Mouth of Madness,0,1994,\N,95,"Drama,Horror,Mystery",7.2,56308,407,2654,https://www.imdb.com/title/tt0113409/,0113409,2654,6419,W paszczy szaleństwa,In the Mouth of Madness,1994,0,8,USA,Horror,2019-8-4,2019,4.0,horror,0,0.7999999999999998,7
tt0114194,movie,The Prophecy,The Prophecy,0,1995,\N,98,"Action,Crime,Drama",6.5,27708,188,11980,https://www.imdb.com/title/tt0114194/,0114194,11980,3929,Armia Boga,The Prophecy,1995,0,5,USA,"Fantasy, Thriller",2017-5-8,2017,2.5,"fantasy, thriller",0,-1.5,6
tt0114214,movie,The Quick and the Dead,The Quick and the Dead,0,1995,\N,107,"Action,Romance,Thriller",6.4,80439,303,12106,https://www.imdb.com/title/tt0114214/,0114214,12106,9987,Szybcy i martwi,The Quick and the Dead,1995,0,4,"Japonia, USA",Western,2013-8-28,2013,2.0,western,0,-2.4000000000000004,6
tt0114369,movie,Se7en,Se7en,0,1995,\N,127,"Crime,Drama,Mystery",8.6,1334880,47,807,https://www.imdb.com/title/tt0114369/,0114369,807,702,Siedem,Se7en,1995,0,8,USA,"Kryminał, Thriller",2010-6-1,2010,4.0,"crime, thriller",0,-0.5999999999999996,9
tt0114614,movie,Tank Girl,Tank Girl,0,1995,\N,104,"Action,Comedy,Sci-Fi",5.3,28799,327,9067,https://www.imdb.com/title/tt0114614/,0114614,9067,33023,Odlotowa dziewczyna,Tank Girl,1995,0,2,USA,"Komedia, Akcja, Sci-Fi",2013-7-26,2013,1.0,"comedy, action, sci-fi",0,-3.3,5
tt0114746,movie,12 Monkeys,Twelve Monkeys,0,1995,\N,129,"Mystery,Sci-Fi,Thriller",8.0,549665,32,63,https://www.imdb.com/title/tt0114746/,0114746,63,1210,12 małp,Twelve Monkeys,1995,1,9,USA,"Dramat, Sci-Fi",2010-6-1,2010,4.5,"drama, sci-fi",0,1.0,8
tt0114814,movie,The Usual Suspects,The Usual Suspects,0,1995,\N,106,"Crime,Mystery,Thriller",8.5,932560,50,629,https://www.imdb.com/title/tt0114814/,0114814,629,8727,Podejrzani,The Usual Suspects,1995,0,9,"Niemcy, USA","Kryminał, Thriller",2014-12-16,2014,4.5,"crime, thriller",0,0.5,8
tt0114898,movie,Waterworld,Waterworld,0,1995,\N,135,"Action,Adventure,Sci-Fi",6.2,170966,208,9804,https://www.imdb.com/title/tt0114898/,0114898,9804,11752,Wodny świat,Waterworld,1995,0,6,USA,"Przygodowy, Sci-Fi",2010-6-2,2010,3.0,"przygodowy, sci-fi",0,-0.20000000000000018,6
tt0115736,movie,Bound,Bound,0,1996,\N,109,"Crime,Romance,Thriller",7.3,48081,866,9303,https://www.imdb.com/title/tt0115736/,0115736,9303,30926,Brudne pieniądze,Bound,1996,0,8,USA,"Dramat, Kryminał, Thriller",2014-4-2,2014,4.0,"drama, crime, thriller",0,0.7000000000000002,7
tt0116209,movie,The English Patient,The English Patient,0,1996,\N,162,"Drama,Romance,War",7.4,169350,1183,409,https://www.imdb.com/title/tt0116209/,0116209,409,7,Angielski pacjent,The English Patient,1996,1,8,"USA, Wielka Brytania","Melodramat, Wojenny",2011-7-13,2011,4.0,"melodramat, war",0,0.5999999999999996,7
tt0116629,movie,Independence Day,Independence Day,0,1996,\N,145,"Action,Adventure,Sci-Fi",7.0,505527,780,602,https://www.imdb.com/title/tt0116629/,0116629,602,5289,Dzień Niepodległości,Independence Day,1996,0,3,USA,"Akcja, Sci-Fi",2010-6-2,2010,1.5,"action, sci-fi",0,-4.0,7
tt0116654,movie,The Island of Dr. Moreau,The Island of Dr. Moreau,0,1996,\N,96,"Horror,Sci-Fi,Thriller",4.5,29651,880,9306,https://www.imdb.com/title/tt0116654/,0116654,9306,620,Wyspa doktora Moreau,The Island of Dr. Moreau,1996,0,8,USA,"Thriller, Sci-Fi",2010-6-18,2010,4.0,"thriller, sci-fi",0,3.5,4
tt0116922,movie,Lost Highway,Lost Highway,0,1997,\N,134,"Mystery,Thriller",7.6,121954,1464,638,https://www.imdb.com/title/tt0116922/,0116922,638,624,Zagubiona autostrada,Lost Highway,1997,1,9,"Francja, USA","Dramat, Kryminał, Thriller",2010-6-1,2010,4.5,"drama, crime, thriller",0,1.4000000000000004,8
tt0116996,movie,Mars Attacks!,Mars Attacks!,0,1996,\N,106,"Comedy,Sci-Fi",6.3,200844,1391,75,https://www.imdb.com/title/tt0116996/,0116996,75,534,Marsjanie atakują!,Mars Attacks!,1996,0,3,USA,"Sci-Fi, Czarna komedia",2010-6-2,2010,1.5,"sci-fi, czarna komedia",0,-3.3,6
tt0117318,movie,The People vs. Larry Flynt,The People vs. Larry Flynt,0,1996,\N,129,"Biography,Drama",7.3,84075,1120,1630,https://www.imdb.com/title/tt0117318/,0117318,1630,551,Skandalista Larry Flynt,The People vs. Larry Flynt,1996,0,8,USA,"Biograficzny, Dramat",2010-6-1,2010,4.0,"biographic, drama",0,0.7000000000000002,7
tt0117407,movie,Pusher,Pusher,0,1996,\N,110,"Crime,Thriller",7.4,32170,26947,2061,https://www.imdb.com/title/tt0117407/,0117407,2061,33076,Dealer,Pusher,1996,0,7,Dania,"Dramat, Sensacyjny",2013-7-25,2013,3.5,"drama, sensacyjny",0,-0.40000000000000036,7
tt0118688,movie,Batman & Robin,Batman & Robin,0,1997,\N,125,"Action,Sci-Fi",3.7,223515,1562,415,https://www.imdb.com/title/tt0118688/,0118688,415,510,Batman i Robin,Batman & Robin,1997,0,1,"USA, Wielka Brytania","Fantasy, Akcja",2014-5-10,2014,0.5,"fantasy, action",0,-2.7,4
tt0118799,movie,Life Is Beautiful,La vita è bella,0,1997,\N,116,"Comedy,Drama,Romance",8.6,574171,2324,637,https://www.imdb.com/title/tt0118799/,0118799,637,208,Życie jest piękne,La vita è bella,1997,1,10,Włochy,"Dramat, Komedia, Wojenny",2010-6-9,2010,5.0,"drama, comedy, war",0,1.4000000000000004,9
tt0118971,movie,The Devil's Advocate,The Devil's Advocate,0,1997,\N,144,"Drama,Mystery,Thriller",7.5,309766,1645,1813,https://www.imdb.com/title/tt0118971/,0118971,1813,2,Adwokat diabła,The Devil's Advocate,1997,1,8,"Niemcy, USA",Thriller,2010-6-1,2010,4.0,thriller,0,0.5,8
tt0119116,movie,The Fifth Element,The Fifth Element,0,1997,\N,126,"Action,Adventure,Sci-Fi",7.7,412618,1527,18,https://www.imdb.com/title/tt0119116/,0119116,18,144,Piąty element,The Fifth Element,1997,0,7,Francja,"Akcja, Sci-Fi",2010-6-1,2010,3.5,"action, sci-fi",0,-0.7000000000000002,8
tt0119223,movie,Great Expectations,Great Expectations,0,1998,\N,111,"Drama,Romance",6.9,49191,1735,9410,https://www.imdb.com/title/tt0119223/,0119223,9410,197,Wielkie nadzieje,Great Expectations,1998,0,5,USA,Melodramat,2015-5-4,2015,2.5,melodramat,0,-1.9000000000000004,7
tt0119654,movie,Men in Black,Men in Black,0,1997,\N,98,"Action,Adventure,Comedy",7.3,489844,1580,607,https://www.imdb.com/title/tt0119654/,0119654,607,5507,Faceci w czerni,Men in Black,1997,0,5,USA,"Komedia, Sci-Fi",2010-6-2,2010,2.5,"comedy, sci-fi",0,-2.3,7
tt0119891,movie,Phantoms,Phantoms,0,1998,\N,96,"Horror,Sci-Fi,Thriller",5.5,18792,1655,9827,https://www.imdb.com/title/tt0119891/,0119891,9827,820,Odwieczny wróg,Phantoms,1998,0,7,"Japonia, USA","Dramat, Horror, Sci-Fi",2015-4-14,2015,3.5,"drama, horror, sci-fi",0,1.5,6
tt0120382,movie,The Truman Show,The Truman Show,0,1998,\N,103,"Comedy,Drama,Sci-Fi",8.1,865718,1682,37165,https://www.imdb.com/title/tt0120382/,0120382,37165,189,Truman Show,The Truman Show,1998,1,9,USA,"Dramat, Komedia, Sci-Fi",2010-6-1,2010,4.5,"drama, comedy, sci-fi",0,0.9000000000000004,8
tt0120586,movie,American History X,American History X,0,1998,\N,119,Drama,8.5,978292,2329,73,https://www.imdb.com/title/tt0120586/,0120586,73,30633,Więzień nienawiści,American History X,1998,1,8,USA,Dramat,2010-6-1,2010,4.0,drama,0,-0.5,8
tt0120601,movie,Being John Malkovich,Being John Malkovich,0,1999,\N,113,"Comedy,Drama,Fantasy",7.7,294094,2997,492,https://www.imdb.com/title/tt0120601/,0120601,492,868,Być jak John Malkovich,Being John Malkovich,1999,0,9,USA,"Surrealistyczny, Komedia",2016-2-10,2016,4.5,"surrealistyczny, comedy",0,1.2999999999999998,8
tt0120611,movie,Blade,Blade,0,1998,\N,120,"Action,Horror,Sci-Fi",7.1,232613,2167,36647,https://www.imdb.com/title/tt0120611/,0120611,36647,15,Blade - Wieczny łowca,Blade,1998,0,4,USA,"Horror, Akcja",2010-6-1,2010,2.0,"horror, action",0,-3.0999999999999996,7
tt0120663,movie,Eyes Wide Shut,Eyes Wide Shut,0,1999,\N,159,"Drama,Mystery,Thriller",7.4,280607,2712,345,https://www.imdb.com/title/tt0120663/,0120663,345,749,Oczy szeroko zamknięte,Eyes Wide Shut,1999,0,8,"USA, Wielka Brytania","Erotyczny, Thriller",2014-10-3,2014,4.0,"erotyczny, thriller",0,0.5999999999999996,7
tt0120669,movie,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas,0,1998,\N,118,"Adventure,Comedy,Drama",7.6,247364,1884,1878,https://www.imdb.com/title/tt0120669/,0120669,1878,772,Las Vegas Parano,Fear and Loathing in Las Vegas,1998,0,7,USA,"Dramat, Surrealistyczny, Komedia",2010-6-1,2010,3.5,"drama, surrealistyczny, comedy",0,-0.5999999999999996,8
tt0120689,movie,The Green Mile,The Green Mile,0,1999,\N,189,"Crime,Drama,Fantasy",8.6,1056580,3147,497,https://www.imdb.com/title/tt0120689/,0120689,497,862,Zielona mila,The Green Mile,1999,0,7,USA,Dramat,2010-6-1,2010,3.5,drama,0,-1.5999999999999996,9
tt0120735,movie,"Lock, Stock and Two Smoking Barrels","Lock, Stock and Two Smoking Barrels",0,1998,\N,107,"Comedy,Crime",8.2,504659,2542,100,https://www.imdb.com/title/tt0120735/,0120735,100,747,Porachunki,"Lock, Stock and Two Smoking Barrels",1998,0,6,Wielka Brytania,Komedia kryminalna,2014-8-24,2014,3.0,komedia kryminalna,0,-2.1999999999999993,8
tt0120737,movie,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,0,2001,\N,178,"Adventure,Drama,Fantasy",8.8,1556199,4993,120,https://www.imdb.com/title/tt0120737/,0120737,120,1065,Władca Pierścieni: Drużyna Pierścienia,The Lord of the Rings: The Fellowship of the Ring,2001,0,6,"Nowa Zelandia, USA","Fantasy, Przygodowy",2011-1-4,2011,3.0,"fantasy, przygodowy",0,-2.8000000000000007,9
tt0120741,movie,Mafia!,Jane Austen's Mafia!,0,1998,\N,87,"Comedy,Crime",5.6,14059,2027,9835,https://www.imdb.com/title/tt0120741/,0120741,9835,102,Mafia!,Jane Austen's Mafia!,1998,0,4,USA,Komedia kryminalna,2019-2-22,2019,2.0,komedia kryminalna,0,-1.5999999999999996,6
tt0120789,movie,Pleasantville,Pleasantville,0,1998,\N,124,"Comedy,Drama,Fantasy",7.5,116570,2321,2657,https://www.imdb.com/title/tt0120789/,0120789,2657,545,Miasteczko Pleasantville,Pleasantville,1998,0,7,USA,"Dramat, Fantasy, Komedia",2018-3-25,2018,3.5,"drama, fantasy, comedy",0,-0.5,8
tt0120815,movie,Saving Private Ryan,Saving Private Ryan,0,1998,\N,169,"Drama,War",8.6,1150058,2028,857,https://www.imdb.com/title/tt0120815/,0120815,857,179,Szeregowiec Ryan,Saving Private Ryan,1998,0,3,USA,"Dramat, Wojenny",2010-6-1,2010,1.5,"drama, war",0,-5.6,9
tt0120866,movie,Titus,Titus,0,1999,\N,162,"Drama,History,Thriller",7.1,19101,3181,12524,https://www.imdb.com/title/tt0120866/,0120866,12524,1422,Tytus Andronikus,Titus,1999,0,8,"USA, Wielka Brytania, Włochy",Dramat,2017-9-17,2017,4.0,drama,0,0.9000000000000004,7
tt0120889,movie,What Dreams May Come,What Dreams May Come,0,1998,\N,113,"Drama,Fantasy,Romance",7.0,97601,2297,12159,https://www.imdb.com/title/tt0120889/,0120889,12159,538,Między piekłem a niebem,What Dreams May Come,1998,0,8,"Nowa Zelandia, USA","Fantasy, Melodramat",2010-6-1,2010,4.0,"fantasy, melodramat",0,1.0,7
tt0120891,movie,Wild Wild West,Wild Wild West,0,1999,\N,106,"Action,Comedy,Sci-Fi",4.9,146899,2701,8487,https://www.imdb.com/title/tt0120891/,0120891,8487,732,Bardzo dziki Zachód,Wild Wild West,1999,0,5,USA,"Komedia, Western, Akcja",2010-6-2,2010,2.5,"comedy, western, action",0,0.09999999999999964,5
tt0120915,movie,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,0,1999,\N,136,"Action,Adventure,Fantasy",6.5,677549,2628,1893,https://www.imdb.com/title/tt0120915/,0120915,1893,520,Gwiezdne wojny: Część I - Mroczne widmo,Star Wars: Episode I - The Phantom Menace,1999,0,5,USA,"Przygodowy, Sci-Fi",2010-6-1,2010,2.5,"przygodowy, sci-fi",0,-1.5,6
